"Year","GEO","Industry","VA_EXP","GDP"
2013,"Prince Edward Island","Manufacturing [BS3A0]",437837,5766
2013,"Prince Edward Island","Wholesale trade [BS410]",47315,5766
2013,"Prince Edward Island","Retail trade [BS4A0]",862,5766
2013,"Prince Edward Island","Transportation and warehousing [BS4B0]",72922,5766
2013,"Prince Edward Island","Information and cultural industries [BS510]",6194,5766
2013,"Prince Edward Island","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",25632,5766
2013,"Prince Edward Island","Professional, scientific and technical services [BS540]",10734,5766
2013,"Prince Edward Island","Administrative and support, waste management and remediation services [BS560]",14449,5766
2013,"Prince Edward Island","Educational services [BS610]",7928,5766
2013,"Prince Edward Island","Health care and social assistance [BS620]",2,5766
2013,"Prince Edward Island","Arts, entertainment and recreation [BS710]",3748,5766
2013,"Prince Edward Island","Accommodation and food services [BS720]",27552,5766
2013,"Prince Edward Island","Other services (except public administration) [BS810]",298,5766
2013,"Prince Edward Island","Non-profit institutions serving households [NP000]",990,5766
2013,"Prince Edward Island","Government education services [GS610]",7192,5766
2013,"Prince Edward Island","Government health services [GS620]",1334,5766
2013,"Prince Edward Island","Other federal government services [GS911]",1705,5766
2013,"Prince Edward Island","Other provincial and territorial government services [GS912]",3032,5766
2013,"Prince Edward Island","Other municipal government services [GS913]",529,5766
2013,"Quebec","Total industries",62280536,365802
2013,"Quebec","Crop and animal production [BS11A]",844647,365802
2013,"Quebec","Forestry and logging [BS113]",4428,365802
2013,"Quebec","Fishing, hunting and trapping [BS114]",8973,365802
2013,"Quebec","Support activities for agriculture and forestry [BS115]",995,365802
2013,"Quebec","Mining, quarrying, and oil and gas extraction [BS210]",2597246,365802
2013,"Quebec","Utilities [BS220]",1362616,365802
2013,"Quebec","Other activities of the construction industry [BS23E]",26426,365802
2013,"Quebec","Manufacturing [BS3A0]",35245268,365802
2013,"Quebec","Wholesale trade [BS410]",4870877,365802
2013,"Quebec","Retail trade [BS4A0]",99115,365802
2013,"Quebec","Transportation and warehousing [BS4B0]",4116833,365802
2013,"Quebec","Information and cultural industries [BS510]",1524015,365802
2013,"Quebec","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",2325924,365802
2013,"Quebec","Professional, scientific and technical services [BS540]",5098780,365802
2013,"Quebec","Administrative and support, waste management and remediation services [BS560]",1174982,365802
2013,"Quebec","Educational services [BS610]",33887,365802
2013,"Quebec","Health care and social assistance [BS620]",14,365802
2013,"Quebec","Arts, entertainment and recreation [BS710]",458245,365802
2013,"Quebec","Accommodation and food services [BS720]",1385181,365802
2013,"Quebec","Other services (except public administration) [BS810]",51579,365802
2013,"Quebec","Non-profit institutions serving households [NP000]",54893,365802
2013,"Quebec","Government education services [GS610]",337423,365802
2013,"Quebec","Government health services [GS620]",175615,365802
2013,"Quebec","Other federal government services [GS911]",200274,365802
2013,"Quebec","Other provincial and territorial government services [GS912]",167824,365802
2013,"Quebec","Other municipal government services [GS913]",114473,365802
2013,"Saskatchewan","Total industries",28491105,83209
2013,"Saskatchewan","Crop and animal production [BS11A]",5815314,83209
2013,"Saskatchewan","Forestry and logging [BS113]",580,83209
2013,"Saskatchewan","Fishing, hunting and trapping [BS114]",2754,83209
2013,"Saskatchewan","Support activities for agriculture and forestry [BS115]",0,83209
2013,"Saskatchewan","Mining, quarrying, and oil and gas extraction [BS210]",16104282,83209
2013,"Saskatchewan","Utilities [BS220]",3975,83209
2013,"Saskatchewan","Other activities of the construction industry [BS23E]",330,83209
2013,"Saskatchewan","Manufacturing [BS3A0]",3041431,83209
2013,"Saskatchewan","Wholesale trade [BS410]",1168246,83209
2013,"Saskatchewan","Retail trade [BS4A0]",4772,83209
2013,"Saskatchewan","Transportation and warehousing [BS4B0]",1792577,83209
2013,"Saskatchewan","Information and cultural industries [BS510]",60607,83209
2013,"Saskatchewan","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",139495,83209
2013,"Saskatchewan","Professional, scientific and technical services [BS540]",105278,83209
2013,"Saskatchewan","Administrative and support, waste management and remediation services [BS560]",58818,83209
2013,"Saskatchewan","Educational services [BS610]",16875,83209
2013,"Saskatchewan","Health care and social assistance [BS620]",9,83209
2013,"Saskatchewan","Arts, entertainment and recreation [BS710]",31852,83209
2013,"Saskatchewan","Accommodation and food services [BS720]",73652,83209
2013,"Saskatchewan","Other services (except public administration) [BS810]",2505,83209
2013,"Saskatchewan","Non-profit institutions serving households [NP000]",3957,83209
2013,"Saskatchewan","Government education services [GS610]",25127,83209
2013,"Saskatchewan","Government health services [GS620]",11635,83209
2013,"Saskatchewan","Other federal government services [GS911]",5667,83209
2013,"Saskatchewan","Other provincial and territorial government services [GS912]",13032,83209
2013,"Saskatchewan","Other municipal government services [GS913]",8328,83209
2013,"Yukon","Total industries",309817,2654
2013,"Yukon","Crop and animal production [BS11A]",98,2654
2013,"Yukon","Forestry and logging [BS113]",1,2654
2013,"Yukon","Fishing, hunting and trapping [BS114]",165,2654
2013,"Yukon","Mining, quarrying, and oil and gas extraction [BS210]",216695,2654
2013,"Yukon","Utilities [BS220]",32,2654
2013,"Yukon","Other activities of the construction industry [BS23E]",591,2654
2013,"Yukon","Manufacturing [BS3A0]",1073,2654
2013,"Yukon","Wholesale trade [BS410]",1808,2654
2013,"Yukon","Retail trade [BS4A0]",291,2654
2013,"Yukon","Transportation and warehousing [BS4B0]",14122,2654
2013,"Yukon","Information and cultural industries [BS510]",4789,2654
2013,"Yukon","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",8323,2654
2013,"Yukon","Professional, scientific and technical services [BS540]",22608,2654
2013,"Yukon","Administrative and support, waste management and remediation services [BS560]",1921,2654
2013,"Yukon","Health care and social assistance [BS620]",6,2654
2013,"Yukon","Arts, entertainment and recreation [BS710]",1999,2654
2013,"Yukon","Accommodation and food services [BS720]",26748,2654
2013,"Yukon","Other services (except public administration) [BS810]",159,2654
2013,"Yukon","Non-profit institutions serving households [NP000]",680,2654
2013,"Yukon","Government education services [GS610]",26,2654
2013,"Yukon","Government health services [GS620]",1327,2654
2013,"Yukon","Other federal government services [GS911]",1216,2654
2013,"Yukon","Other provincial and territorial government services [GS912]",3939,2654
2013,"Yukon","Other municipal government services [GS913]",1199,2654
2014,"Alberta","Total industries",111231268,376807
2014,"Alberta","Crop and animal production [BS11A]",3304963,376807
2014,"Alberta","Forestry and logging [BS113]",1100,376807
2014,"Alberta","Fishing, hunting and trapping [BS114]",131,376807
2014,"Alberta","Support activities for agriculture and forestry [BS115]",558,376807
2014,"Alberta","Mining, quarrying, and oil and gas extraction [BS210]",77029437,376807
2014,"Alberta","Utilities [BS220]",64322,376807
2014,"Alberta","Other activities of the construction industry [BS23E]",61103,376807
2014,"Alberta","Manufacturing [BS3A0]",15690399,376807
2014,"Alberta","Wholesale trade [BS410]",2930617,376807
2014,"Alberta","Retail trade [BS4A0]",67896,376807
2014,"Alberta","Transportation and warehousing [BS4B0]",6940658,376807
2014,"Alberta","Information and cultural industries [BS510]",249648,376807
2014,"Alberta","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",937598,376807
2014,"Alberta","Professional, scientific and technical services [BS540]",2055446,376807
2014,"Alberta","Administrative and support, waste management and remediation services [BS560]",225958,376807
2014,"Alberta","Educational services [BS610]",521,376807
2014,"Alberta","Health care and social assistance [BS620]",22,376807
2014,"Alberta","Arts, entertainment and recreation [BS710]",160519,376807
2014,"Alberta","Accommodation and food services [BS720]",1001991,376807
2014,"Alberta","Other services (except public administration) [BS810]",34488,376807
2014,"Alberta","Non-profit institutions serving households [NP000]",38701,376807
2014,"Alberta","Government education services [GS610]",275681,376807
2014,"Alberta","Government health services [GS620]",22353,376807
2014,"Alberta","Other federal government services [GS911]",21282,376807
2014,"Alberta","Other provincial and territorial government services [GS912]",58407,376807
2014,"Alberta","Other municipal government services [GS913]",57103,376807
2014,"Alberta","Other aboriginal government services [GS914]",366,376807
2014,"British Columbia","Total industries",43566226,243872
2014,"British Columbia","Crop and animal production [BS11A]",1692962,243872
2014,"British Columbia","Forestry and logging [BS113]",492805,243872
2014,"British Columbia","Fishing, hunting and trapping [BS114]",173435,243872
2014,"British Columbia","Support activities for agriculture and forestry [BS115]",184,243872
2014,"British Columbia","Mining, quarrying, and oil and gas extraction [BS210]",7060539,243872
2014,"British Columbia","Utilities [BS220]",413648,243872
2014,"British Columbia","Other activities of the construction industry [BS23E]",11669,243872
2014,"British Columbia","Manufacturing [BS3A0]",13803177,243872
2014,"British Columbia","Wholesale trade [BS410]",3017542,243872
2014,"British Columbia","Retail trade [BS4A0]",134528,243872
2014,"British Columbia","Transportation and warehousing [BS4B0]",5970567,243872
2014,"British Columbia","Information and cultural industries [BS510]",1269168,243872
2014,"British Columbia","Finance, insurance, real estate, rental and leasing and holding companies [BS5B0]",1435279,243872
2014,"British Columbia","Professional, scientific and technical services [BS540]",3091113,243872
2014,"British Columbia","Administrative and support, waste management and remediation services [BS560]",781482,243872
2014,"British Columbia","Educational services [BS610]",11839,243872
2014,"British Columbia","Health care and social assistance [BS620]",23,243872
2014,"British Columbia","Arts, entertainment and recreation [BS710]",437959,243872
2014,"British Columbia","Accommodation and food services [BS720]",2432594,243872
2014,"British Columbia","Other services (except public administration) [BS810]",38070,243872
2014,"British Columbia","Non-profit institutions serving households [NP000]",235937,243872
2014,"British Columbia","Government education services [GS610]",699999,243872
2014,"British Columbia","Government health services [GS620]",70776,243872
2014,"British Columbia","Other federal government services [GS911]",69530,243872
2014,"British Columbia","Other provincial and territorial government services [GS912]",79564,243872
2014,"British Columbia","Other municipal government services [GS913]",141835,243872
2014,"Canada","Total industries",423929095,1994898
2014,"Canada","Crop and animal production [BS11A]",16205483,1994898
